node_id,workflow_id,request_id,node_name,node_type,agent_name,risk_level,input_text_hash,output_text_hash,guardrail_check_count
req_22e16b3a_ComplianceAgent,wf_033,req_22e16b3a,ComplianceAgent,agent,ComplianceAgent,low,3c072b9c5c28,7c034e70c3b4,2
req_22e16b3a_FinalAnswer,wf_033,req_22e16b3a,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,2
req_2551bb9a_User,wf_034,req_2551bb9a,User,user,User,low,3c072b9c5c28,3c072b9c5c28,0
req_2551bb9a_PlannerAgent,wf_034,req_2551bb9a,PlannerAgent,agent,PlannerAgent,low,3c072b9c5c28,3c072b9c5c28,1
req_2551bb9a_MarketDataTool,wf_034,req_2551bb9a,MarketDataTool,tool,MarketDataTool,low,3c072b9c5c28,3c072b9c5c28,1
req_2551bb9a_RiskModelTool,wf_034,req_2551bb9a,RiskModelTool,tool,RiskModelTool,low,3c072b9c5c28,3c072b9c5c28,1
req_2551bb9a_AggregatorAgent,wf_034,req_2551bb9a,AggregatorAgent,agent,AggregatorAgent,low,3c072b9c5c28,3c072b9c5c28,2
req_2551bb9a_ComplianceAgent,wf_034,req_2551bb9a,ComplianceAgent,agent,ComplianceAgent,low,3c072b9c5c28,3c072b9c5c28,1
req_147d65c8_User,wf_035,req_147d65c8,User,user,User,low,878d18e94f35,878d18e94f35,0
req_147d65c8_PlannerAgent,wf_035,req_147d65c8,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,1
req_147d65c8_CodeGenTool,wf_035,req_147d65c8,CodeGenTool,tool,CodeGenTool,low,878d18e94f35,878d18e94f35,1
req_147d65c8_ReviewerAgent,wf_035,req_147d65c8,ReviewerAgent,agent,ReviewerAgent,low,878d18e94f35,878d18e94f35,1
req_147d65c8_FinalAnswer,wf_035,req_147d65c8,FinalAnswer,final,FinalAnswer,low,878d18e94f35,878d18e94f35,1
req_0974248a_User,wf_036,req_0974248a,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_0974248a_PlannerAgent,wf_036,req_0974248a,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_0974248a_TriageAgent,wf_036,req_0974248a,TriageAgent,agent,TriageAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_0974248a_ComplianceAgent,wf_036,req_0974248a,ComplianceAgent,agent,ComplianceAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_7a051fc8_User,wf_037,req_7a051fc8,User,user,User,medium,d07b08655a8f,d07b08655a8f,0
req_7a051fc8_PlannerAgent,wf_037,req_7a051fc8,PlannerAgent,agent,PlannerAgent,medium,d07b08655a8f,d07b08655a8f,1
req_7a051fc8_AgentA,wf_037,req_7a051fc8,AgentA,agent,AgentA,medium,d07b08655a8f,d07b08655a8f,1
req_7a051fc8_AgentB,wf_037,req_7a051fc8,AgentB,agent,AgentB,medium,d07b08655a8f,d07b08655a8f,1
req_7a051fc8_AgentC,wf_037,req_7a051fc8,AgentC,agent,AgentC,medium,d07b08655a8f,d07b08655a8f,1
req_7a051fc8_AgentD,wf_037,req_7a051fc8,AgentD,agent,AgentD,medium,d07b08655a8f,d07b08655a8f,1
req_7a051fc8_AgentE,wf_037,req_7a051fc8,AgentE,agent,AgentE,medium,d07b08655a8f,d07b08655a8f,1
req_acbd5cdd_User,wf_038,req_acbd5cdd,User,user,User,medium,3c072b9c5c28,3c072b9c5c28,0
req_acbd5cdd_PlannerAgent,wf_038,req_acbd5cdd,PlannerAgent,agent,PlannerAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_AgentA,wf_038,req_acbd5cdd,AgentA,agent,AgentA,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_AgentB,wf_038,req_acbd5cdd,AgentB,agent,AgentB,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_AgentC,wf_038,req_acbd5cdd,AgentC,agent,AgentC,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_AgentD,wf_038,req_acbd5cdd,AgentD,agent,AgentD,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_AgentE,wf_038,req_acbd5cdd,AgentE,agent,AgentE,medium,3c072b9c5c28,3c072b9c5c28,2
req_acbd5cdd_FinalAnswer,wf_038,req_acbd5cdd,FinalAnswer,final,FinalAnswer,medium,3c072b9c5c28,3c072b9c5c28,2
req_d3bb2ad8_User,wf_039,req_d3bb2ad8,User,user,User,low,093b80bfb1de,093b80bfb1de,0
req_d3bb2ad8_PlannerAgent,wf_039,req_d3bb2ad8,PlannerAgent,agent,PlannerAgent,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_AgentA,wf_039,req_d3bb2ad8,AgentA,agent,AgentA,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_AgentB,wf_039,req_d3bb2ad8,AgentB,agent,AgentB,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_AgentC,wf_039,req_d3bb2ad8,AgentC,agent,AgentC,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_AgentD,wf_039,req_d3bb2ad8,AgentD,agent,AgentD,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_AgentE,wf_039,req_d3bb2ad8,AgentE,agent,AgentE,low,093b80bfb1de,093b80bfb1de,1
req_d3bb2ad8_FinalAnswer,wf_039,req_d3bb2ad8,FinalAnswer,final,FinalAnswer,low,093b80bfb1de,093b80bfb1de,1
req_06771ac0_User,wf_040,req_06771ac0,User,user,User,high,2ca26547d1b5,2ca26547d1b5,0
req_06771ac0_PlannerAgent,wf_040,req_06771ac0,PlannerAgent,agent,PlannerAgent,high,2ca26547d1b5,2ca26547d1b5,2
req_06771ac0_AgentA,wf_040,req_06771ac0,AgentA,agent,AgentA,high,2ca26547d1b5,2ca26547d1b5,2
req_06771ac0_AgentB,wf_040,req_06771ac0,AgentB,agent,AgentB,high,2ca26547d1b5,2ca26547d1b5,2
req_06771ac0_AgentC,wf_040,req_06771ac0,AgentC,agent,AgentC,high,2ca26547d1b5,2ca26547d1b5,2
req_06771ac0_FinalAnswer,wf_040,req_06771ac0,FinalAnswer,final,FinalAnswer,high,2ca26547d1b5,2ca26547d1b5,2
req_4a7c5c78_User,wf_041,req_4a7c5c78,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_4a7c5c78_PlannerAgent,wf_041,req_4a7c5c78,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_4a7c5c78_RetrievalAgent,wf_041,req_4a7c5c78,RetrievalAgent,agent,RetrievalAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_4a7c5c78_ComplianceAgent,wf_041,req_4a7c5c78,ComplianceAgent,agent,ComplianceAgent,high,7c034e70c3b4,7c034e70c3b4,2
req_4a7c5c78_SummarizerAgent,wf_041,req_4a7c5c78,SummarizerAgent,agent,SummarizerAgent,high,7c034e70c3b4,7c034e70c3b4,4
req_4a7c5c78_FinalAnswer,wf_041,req_4a7c5c78,FinalAnswer,final,FinalAnswer,high,7c034e70c3b4,7c034e70c3b4,2
req_2becdb49_User,wf_042,req_2becdb49,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_2becdb49_PlannerAgent,wf_042,req_2becdb49,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_2becdb49_RetrievalAgent,wf_042,req_2becdb49,RetrievalAgent,agent,RetrievalAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_2becdb49_AnalysisAgent,wf_042,req_2becdb49,AnalysisAgent,agent,AnalysisAgent,low,7c034e70c3b4,7c034e70c3b4,1
req_2becdb49_FinalAnswer,wf_042,req_2becdb49,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,1
req_87a6ffea_User,wf_043,req_87a6ffea,User,user,User,high,2ca26547d1b5,2ca26547d1b5,0
req_87a6ffea_PlannerAgent,wf_043,req_87a6ffea,PlannerAgent,agent,PlannerAgent,high,2ca26547d1b5,2ca26547d1b5,1
req_87a6ffea_SearchTool,wf_043,req_87a6ffea,SearchTool,tool,SearchTool,high,2ca26547d1b5,2ca26547d1b5,1
req_87a6ffea_AnalysisAgent,wf_043,req_87a6ffea,AnalysisAgent,agent,AnalysisAgent,high,2ca26547d1b5,2ca26547d1b5,1
req_87a6ffea_DatabaseTool,wf_043,req_87a6ffea,DatabaseTool,tool,DatabaseTool,high,2ca26547d1b5,2ca26547d1b5,1
req_87a6ffea_SummarizerAgent,wf_043,req_87a6ffea,SummarizerAgent,agent,SummarizerAgent,high,2ca26547d1b5,2ca26547d1b5,1
req_87a6ffea_FinalAnswer,wf_043,req_87a6ffea,FinalAnswer,final,FinalAnswer,high,2ca26547d1b5,2ca26547d1b5,1
req_f49ed832_User,wf_044,req_f49ed832,User,user,User,low,ab7232a7009e,ab7232a7009e,0
req_f49ed832_PlannerAgent,wf_044,req_f49ed832,PlannerAgent,agent,PlannerAgent,low,ab7232a7009e,ab7232a7009e,2
req_f49ed832_RetrievalAgent,wf_044,req_f49ed832,RetrievalAgent,agent,RetrievalAgent,low,ab7232a7009e,ab7232a7009e,2
req_f49ed832_ComplianceAgent,wf_044,req_f49ed832,ComplianceAgent,agent,ComplianceAgent,low,ab7232a7009e,ab7232a7009e,2
req_f49ed832_SummarizerAgent,wf_044,req_f49ed832,SummarizerAgent,agent,SummarizerAgent,low,ab7232a7009e,ab7232a7009e,4
req_f49ed832_FinalAnswer,wf_044,req_f49ed832,FinalAnswer,final,FinalAnswer,low,ab7232a7009e,ab7232a7009e,2
req_ac861803_User,wf_045,req_ac861803,User,user,User,high,ab7232a7009e,ab7232a7009e,0
req_ac861803_PlannerAgent,wf_045,req_ac861803,PlannerAgent,agent,PlannerAgent,high,ab7232a7009e,ab7232a7009e,2
req_ac861803_FinanceAgent,wf_045,req_ac861803,FinanceAgent,agent,FinanceAgent,high,ab7232a7009e,ab7232a7009e,2
req_ac861803_PaymentTool,wf_045,req_ac861803,PaymentTool,tool,PaymentTool,high,ab7232a7009e,ab7232a7009e,2
req_ac861803_SummarizerAgent,wf_045,req_ac861803,SummarizerAgent,agent,SummarizerAgent,high,ab7232a7009e,ab7232a7009e,2
req_ac861803_FinalAnswer,wf_045,req_ac861803,FinalAnswer,final,FinalAnswer,high,ab7232a7009e,ab7232a7009e,2
req_0bd840b9_User,wf_046,req_0bd840b9,User,user,User,low,093b80bfb1de,093b80bfb1de,0
req_0bd840b9_PlannerAgent,wf_046,req_0bd840b9,PlannerAgent,agent,PlannerAgent,low,093b80bfb1de,093b80bfb1de,1
req_0bd840b9_AgentA,wf_046,req_0bd840b9,AgentA,agent,AgentA,low,093b80bfb1de,093b80bfb1de,1
req_0bd840b9_AgentB,wf_046,req_0bd840b9,AgentB,agent,AgentB,low,093b80bfb1de,093b80bfb1de,1
req_0bd840b9_AgentC,wf_046,req_0bd840b9,AgentC,agent,AgentC,low,093b80bfb1de,093b80bfb1de,1
req_3282c070_User,wf_047,req_3282c070,User,user,User,high,1457148eef7a,1457148eef7a,0
req_3282c070_PlannerAgent,wf_047,req_3282c070,PlannerAgent,agent,PlannerAgent,high,1457148eef7a,1457148eef7a,1
req_3282c070_RetrievalAgent,wf_047,req_3282c070,RetrievalAgent,agent,RetrievalAgent,high,1457148eef7a,1457148eef7a,1
req_3282c070_ComplianceAgent,wf_047,req_3282c070,ComplianceAgent,agent,ComplianceAgent,high,1457148eef7a,1457148eef7a,1
req_3ea502cc_User,wf_048,req_3ea502cc,User,user,User,medium,3c072b9c5c28,3c072b9c5c28,0
req_3ea502cc_PlannerAgent,wf_048,req_3ea502cc,PlannerAgent,agent,PlannerAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_3ea502cc_MarketDataTool,wf_048,req_3ea502cc,MarketDataTool,tool,MarketDataTool,medium,3c072b9c5c28,3c072b9c5c28,2
req_3ea502cc_RiskModelTool,wf_048,req_3ea502cc,RiskModelTool,tool,RiskModelTool,medium,3c072b9c5c28,3c072b9c5c28,2
req_3ea502cc_AggregatorAgent,wf_048,req_3ea502cc,AggregatorAgent,agent,AggregatorAgent,medium,3c072b9c5c28,3c072b9c5c28,4
req_3ea502cc_ComplianceAgent,wf_048,req_3ea502cc,ComplianceAgent,agent,ComplianceAgent,medium,3c072b9c5c28,3c072b9c5c28,2
req_3ea502cc_FinalAnswer,wf_048,req_3ea502cc,FinalAnswer,final,FinalAnswer,medium,3c072b9c5c28,3c072b9c5c28,2
req_6322874e_User,wf_049,req_6322874e,User,user,User,low,878d18e94f35,878d18e94f35,0
req_6322874e_PlannerAgent,wf_049,req_6322874e,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,1
req_6322874e_CodeGenTool,wf_049,req_6322874e,CodeGenTool,tool,CodeGenTool,low,878d18e94f35,878d18e94f35,1
req_6322874e_ReviewerAgent,wf_049,req_6322874e,ReviewerAgent,agent,ReviewerAgent,low,878d18e94f35,878d18e94f35,1
req_05cbaa81_User,wf_050,req_05cbaa81,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_05cbaa81_PlannerAgent,wf_050,req_05cbaa81,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,1
req_05cbaa81_TriageAgent,wf_050,req_05cbaa81,TriageAgent,agent,TriageAgent,high,093b80bfb1de,093b80bfb1de,1
req_05cbaa81_ComplianceAgent,wf_050,req_05cbaa81,ComplianceAgent,agent,ComplianceAgent,high,093b80bfb1de,093b80bfb1de,1
req_05cbaa81_FinalAnswer,wf_050,req_05cbaa81,FinalAnswer,final,FinalAnswer,high,093b80bfb1de,093b80bfb1de,1
req_594aeedd_User,wf_051,req_594aeedd,User,user,User,medium,1457148eef7a,1457148eef7a,0
req_594aeedd_PlannerAgent,wf_051,req_594aeedd,PlannerAgent,agent,PlannerAgent,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_AgentA,wf_051,req_594aeedd,AgentA,agent,AgentA,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_AgentB,wf_051,req_594aeedd,AgentB,agent,AgentB,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_AgentC,wf_051,req_594aeedd,AgentC,agent,AgentC,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_AgentD,wf_051,req_594aeedd,AgentD,agent,AgentD,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_AgentE,wf_051,req_594aeedd,AgentE,agent,AgentE,medium,1457148eef7a,1457148eef7a,1
req_594aeedd_FinalAnswer,wf_051,req_594aeedd,FinalAnswer,final,FinalAnswer,medium,1457148eef7a,1457148eef7a,1
req_7c2600a3_User,wf_052,req_7c2600a3,User,user,User,low,878d18e94f35,878d18e94f35,0
req_7c2600a3_PlannerAgent,wf_052,req_7c2600a3,PlannerAgent,agent,PlannerAgent,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_AgentA,wf_052,req_7c2600a3,AgentA,agent,AgentA,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_AgentB,wf_052,req_7c2600a3,AgentB,agent,AgentB,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_AgentC,wf_052,req_7c2600a3,AgentC,agent,AgentC,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_AgentD,wf_052,req_7c2600a3,AgentD,agent,AgentD,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_AgentE,wf_052,req_7c2600a3,AgentE,agent,AgentE,low,878d18e94f35,878d18e94f35,1
req_7c2600a3_FinalAnswer,wf_052,req_7c2600a3,FinalAnswer,final,FinalAnswer,low,878d18e94f35,878d18e94f35,1
req_d50b43f7_User,wf_053,req_d50b43f7,User,user,User,high,878d18e94f35,878d18e94f35,0
req_d50b43f7_PlannerAgent,wf_053,req_d50b43f7,PlannerAgent,agent,PlannerAgent,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_AgentA,wf_053,req_d50b43f7,AgentA,agent,AgentA,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_AgentB,wf_053,req_d50b43f7,AgentB,agent,AgentB,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_AgentC,wf_053,req_d50b43f7,AgentC,agent,AgentC,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_AgentD,wf_053,req_d50b43f7,AgentD,agent,AgentD,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_AgentE,wf_053,req_d50b43f7,AgentE,agent,AgentE,high,878d18e94f35,878d18e94f35,2
req_d50b43f7_FinalAnswer,wf_053,req_d50b43f7,FinalAnswer,final,FinalAnswer,high,878d18e94f35,878d18e94f35,2
req_4d011736_User,wf_054,req_4d011736,User,user,User,high,1457148eef7a,1457148eef7a,0
req_4d011736_PlannerAgent,wf_054,req_4d011736,PlannerAgent,agent,PlannerAgent,high,1457148eef7a,1457148eef7a,2
req_4d011736_AgentA,wf_054,req_4d011736,AgentA,agent,AgentA,high,1457148eef7a,1457148eef7a,2
req_4d011736_AgentB,wf_054,req_4d011736,AgentB,agent,AgentB,high,1457148eef7a,1457148eef7a,2
req_4d011736_AgentC,wf_054,req_4d011736,AgentC,agent,AgentC,high,1457148eef7a,1457148eef7a,2
req_4d011736_FinalAnswer,wf_054,req_4d011736,FinalAnswer,final,FinalAnswer,high,1457148eef7a,1457148eef7a,2
req_60b10e85_User,wf_055,req_60b10e85,User,user,User,low,1457148eef7a,1457148eef7a,0
req_60b10e85_PlannerAgent,wf_055,req_60b10e85,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,2
req_60b10e85_RetrievalAgent,wf_055,req_60b10e85,RetrievalAgent,agent,RetrievalAgent,low,1457148eef7a,1457148eef7a,2
req_60b10e85_ComplianceAgent,wf_055,req_60b10e85,ComplianceAgent,agent,ComplianceAgent,low,1457148eef7a,1457148eef7a,2
req_60b10e85_SummarizerAgent,wf_055,req_60b10e85,SummarizerAgent,agent,SummarizerAgent,low,1457148eef7a,1457148eef7a,4
req_e67fa41d_User,wf_056,req_e67fa41d,User,user,User,medium,d411348d672f,d411348d672f,0
req_e67fa41d_PlannerAgent,wf_056,req_e67fa41d,PlannerAgent,agent,PlannerAgent,medium,d411348d672f,d411348d672f,1
req_e67fa41d_RetrievalAgent,wf_056,req_e67fa41d,RetrievalAgent,agent,RetrievalAgent,medium,d411348d672f,d411348d672f,1
req_e67fa41d_AnalysisAgent,wf_056,req_e67fa41d,AnalysisAgent,agent,AnalysisAgent,medium,d411348d672f,d411348d672f,1
req_e67fa41d_FinalAnswer,wf_056,req_e67fa41d,FinalAnswer,final,FinalAnswer,medium,d411348d672f,d411348d672f,1
req_676068c1_User,wf_057,req_676068c1,User,user,User,high,7c034e70c3b4,7c034e70c3b4,0
req_676068c1_PlannerAgent,wf_057,req_676068c1,PlannerAgent,agent,PlannerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_676068c1_SearchTool,wf_057,req_676068c1,SearchTool,tool,SearchTool,high,7c034e70c3b4,7c034e70c3b4,1
req_676068c1_AnalysisAgent,wf_057,req_676068c1,AnalysisAgent,agent,AnalysisAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_676068c1_DatabaseTool,wf_057,req_676068c1,DatabaseTool,tool,DatabaseTool,high,7c034e70c3b4,7c034e70c3b4,1
req_676068c1_SummarizerAgent,wf_057,req_676068c1,SummarizerAgent,agent,SummarizerAgent,high,7c034e70c3b4,7c034e70c3b4,1
req_676068c1_FinalAnswer,wf_057,req_676068c1,FinalAnswer,final,FinalAnswer,high,7c034e70c3b4,7c034e70c3b4,1
req_2151ca21_User,wf_058,req_2151ca21,User,user,User,low,d411348d672f,d411348d672f,0
req_2151ca21_PlannerAgent,wf_058,req_2151ca21,PlannerAgent,agent,PlannerAgent,low,d411348d672f,d411348d672f,1
req_2151ca21_RetrievalAgent,wf_058,req_2151ca21,RetrievalAgent,agent,RetrievalAgent,low,d411348d672f,d411348d672f,1
req_2151ca21_ComplianceAgent,wf_058,req_2151ca21,ComplianceAgent,agent,ComplianceAgent,low,d411348d672f,d411348d672f,1
req_2151ca21_SummarizerAgent,wf_058,req_2151ca21,SummarizerAgent,agent,SummarizerAgent,low,d411348d672f,d411348d672f,2
req_2151ca21_FinalAnswer,wf_058,req_2151ca21,FinalAnswer,final,FinalAnswer,low,d411348d672f,d411348d672f,1
req_c1506fd8_User,wf_059,req_c1506fd8,User,user,User,high,ab7232a7009e,ab7232a7009e,0
req_c1506fd8_PlannerAgent,wf_059,req_c1506fd8,PlannerAgent,agent,PlannerAgent,high,ab7232a7009e,ab7232a7009e,2
req_c1506fd8_FinanceAgent,wf_059,req_c1506fd8,FinanceAgent,agent,FinanceAgent,high,ab7232a7009e,ab7232a7009e,2
req_c1506fd8_PaymentTool,wf_059,req_c1506fd8,PaymentTool,tool,PaymentTool,high,ab7232a7009e,ab7232a7009e,2
req_c1506fd8_SummarizerAgent,wf_059,req_c1506fd8,SummarizerAgent,agent,SummarizerAgent,high,ab7232a7009e,ab7232a7009e,2
req_a6ba6f5f_User,wf_060,req_a6ba6f5f,User,user,User,high,3c072b9c5c28,3c072b9c5c28,0
req_a6ba6f5f_PlannerAgent,wf_060,req_a6ba6f5f,PlannerAgent,agent,PlannerAgent,high,3c072b9c5c28,3c072b9c5c28,2
req_a6ba6f5f_AgentA,wf_060,req_a6ba6f5f,AgentA,agent,AgentA,high,3c072b9c5c28,3c072b9c5c28,2
req_a6ba6f5f_AgentB,wf_060,req_a6ba6f5f,AgentB,agent,AgentB,high,3c072b9c5c28,3c072b9c5c28,2
req_a6ba6f5f_AgentC,wf_060,req_a6ba6f5f,AgentC,agent,AgentC,high,3c072b9c5c28,3c072b9c5c28,2
req_a6ba6f5f_FinalAnswer,wf_060,req_a6ba6f5f,FinalAnswer,final,FinalAnswer,high,3c072b9c5c28,3c072b9c5c28,2
req_aad5d292_User,wf_061,req_aad5d292,User,user,User,low,7c034e70c3b4,7c034e70c3b4,0
req_aad5d292_PlannerAgent,wf_061,req_aad5d292,PlannerAgent,agent,PlannerAgent,low,7c034e70c3b4,7c034e70c3b4,2
req_aad5d292_RetrievalAgent,wf_061,req_aad5d292,RetrievalAgent,agent,RetrievalAgent,low,7c034e70c3b4,7c034e70c3b4,2
req_aad5d292_ComplianceAgent,wf_061,req_aad5d292,ComplianceAgent,agent,ComplianceAgent,low,7c034e70c3b4,7c034e70c3b4,2
req_aad5d292_FinalAnswer,wf_061,req_aad5d292,FinalAnswer,final,FinalAnswer,low,7c034e70c3b4,7c034e70c3b4,2
req_8dcdc6be_User,wf_062,req_8dcdc6be,User,user,User,medium,2ca26547d1b5,2ca26547d1b5,0
req_8dcdc6be_PlannerAgent,wf_062,req_8dcdc6be,PlannerAgent,agent,PlannerAgent,medium,2ca26547d1b5,2ca26547d1b5,1
req_8dcdc6be_MarketDataTool,wf_062,req_8dcdc6be,MarketDataTool,tool,MarketDataTool,medium,2ca26547d1b5,2ca26547d1b5,1
req_8dcdc6be_RiskModelTool,wf_062,req_8dcdc6be,RiskModelTool,tool,RiskModelTool,medium,2ca26547d1b5,2ca26547d1b5,1
req_8dcdc6be_AggregatorAgent,wf_062,req_8dcdc6be,AggregatorAgent,agent,AggregatorAgent,medium,2ca26547d1b5,2ca26547d1b5,2
req_8dcdc6be_ComplianceAgent,wf_062,req_8dcdc6be,ComplianceAgent,agent,ComplianceAgent,medium,2ca26547d1b5,2ca26547d1b5,1
req_8dcdc6be_FinalAnswer,wf_062,req_8dcdc6be,FinalAnswer,final,FinalAnswer,medium,2ca26547d1b5,2ca26547d1b5,1
req_06b21266_User,wf_063,req_06b21266,User,user,User,low,1457148eef7a,1457148eef7a,0
req_06b21266_PlannerAgent,wf_063,req_06b21266,PlannerAgent,agent,PlannerAgent,low,1457148eef7a,1457148eef7a,1
req_06b21266_CodeGenTool,wf_063,req_06b21266,CodeGenTool,tool,CodeGenTool,low,1457148eef7a,1457148eef7a,1
req_06b21266_ReviewerAgent,wf_063,req_06b21266,ReviewerAgent,agent,ReviewerAgent,low,1457148eef7a,1457148eef7a,1
req_25aea43b_User,wf_064,req_25aea43b,User,user,User,high,093b80bfb1de,093b80bfb1de,0
req_25aea43b_PlannerAgent,wf_064,req_25aea43b,PlannerAgent,agent,PlannerAgent,high,093b80bfb1de,093b80bfb1de,2
req_25aea43b_TriageAgent,wf_064,req_25aea43b,TriageAgent,agent,TriageAgent,high,093b80bfb1de,093b80bfb1de,2
req_25aea43b_ComplianceAgent,wf_064,req_25aea43b,ComplianceAgent,agent,ComplianceAgent,high,093b80bfb1de,d07b08655a8f,2
req_25aea43b_FinalAnswer,wf_064,req_25aea43b,FinalAnswer,final,FinalAnswer,high,d07b08655a8f,d07b08655a8f,2
req_cb531f31_User,wf_065,req_cb531f31,User,user,User,medium,093b80bfb1de,093b80bfb1de,0
req_cb531f31_PlannerAgent,wf_065,req_cb531f31,PlannerAgent,agent,PlannerAgent,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_AgentA,wf_065,req_cb531f31,AgentA,agent,AgentA,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_AgentB,wf_065,req_cb531f31,AgentB,agent,AgentB,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_AgentC,wf_065,req_cb531f31,AgentC,agent,AgentC,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_AgentD,wf_065,req_cb531f31,AgentD,agent,AgentD,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_AgentE,wf_065,req_cb531f31,AgentE,agent,AgentE,medium,093b80bfb1de,093b80bfb1de,1
req_cb531f31_FinalAnswer,wf_065,req_cb531f31,FinalAnswer,final,FinalAnswer,medium,093b80bfb1de,093b80bfb1de,1
req_11bb1c37_User,wf_066,req_11bb1c37,User,user,User,medium,1457148eef7a,1457148eef7a,0
req_11bb1c37_PlannerAgent,wf_066,req_11bb1c37,PlannerAgent,agent,PlannerAgent,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_AgentA,wf_066,req_11bb1c37,AgentA,agent,AgentA,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_AgentB,wf_066,req_11bb1c37,AgentB,agent,AgentB,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_AgentC,wf_066,req_11bb1c37,AgentC,agent,AgentC,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_AgentD,wf_066,req_11bb1c37,AgentD,agent,AgentD,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_AgentE,wf_066,req_11bb1c37,AgentE,agent,AgentE,medium,1457148eef7a,1457148eef7a,1
req_11bb1c37_FinalAnswer,wf_066,req_11bb1c37,FinalAnswer,final,FinalAnswer,medium,1457148eef7a,1457148eef7a,1
req_f7bdd384_User,wf_067,req_f7bdd384,User,user,User,low,d07b08655a8f,d07b08655a8f,0
req_f7bdd384_PlannerAgent,wf_067,req_f7bdd384,PlannerAgent,agent,PlannerAgent,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_AgentA,wf_067,req_f7bdd384,AgentA,agent,AgentA,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_AgentB,wf_067,req_f7bdd384,AgentB,agent,AgentB,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_AgentC,wf_067,req_f7bdd384,AgentC,agent,AgentC,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_AgentD,wf_067,req_f7bdd384,AgentD,agent,AgentD,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_AgentE,wf_067,req_f7bdd384,AgentE,agent,AgentE,low,d07b08655a8f,d07b08655a8f,1
req_f7bdd384_FinalAnswer,wf_067,req_f7bdd384,FinalAnswer,final,FinalAnswer,low,d07b08655a8f,d07b08655a8f,1
