edge_id,workflow_id,request_id,source_node,target_node,trust_boundary,protected_boundary,text_changed_on_edge,edge_risk_level,guardrail_check_count
req_2551bb9a_MarketDataTool_AggregatorAgent,wf_034,req_2551bb9a,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,low,1
req_2551bb9a_RiskModelTool_AggregatorAgent,wf_034,req_2551bb9a,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,low,1
req_2551bb9a_AggregatorAgent_ComplianceAgent,wf_034,req_2551bb9a,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_147d65c8_User_PlannerAgent,wf_035,req_147d65c8,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_147d65c8_PlannerAgent_CodeGenTool,wf_035,req_147d65c8,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,1
req_147d65c8_CodeGenTool_ReviewerAgent,wf_035,req_147d65c8,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,1
req_147d65c8_ReviewerAgent_FinalAnswer,wf_035,req_147d65c8,ReviewerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_0974248a_User_PlannerAgent,wf_036,req_0974248a,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_0974248a_PlannerAgent_TriageAgent,wf_036,req_0974248a,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_0974248a_TriageAgent_ComplianceAgent,wf_036,req_0974248a,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_7a051fc8_User_PlannerAgent,wf_037,req_7a051fc8,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_7a051fc8_PlannerAgent_AgentA,wf_037,req_7a051fc8,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_7a051fc8_AgentA_AgentB,wf_037,req_7a051fc8,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_7a051fc8_AgentB_AgentC,wf_037,req_7a051fc8,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_7a051fc8_AgentC_AgentD,wf_037,req_7a051fc8,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_7a051fc8_AgentD_AgentE,wf_037,req_7a051fc8,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_acbd5cdd_User_PlannerAgent,wf_038,req_acbd5cdd,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_acbd5cdd_PlannerAgent_AgentA,wf_038,req_acbd5cdd,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_acbd5cdd_AgentA_AgentB,wf_038,req_acbd5cdd,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_acbd5cdd_AgentB_AgentC,wf_038,req_acbd5cdd,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_acbd5cdd_AgentC_AgentD,wf_038,req_acbd5cdd,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_acbd5cdd_AgentD_AgentE,wf_038,req_acbd5cdd,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_acbd5cdd_AgentE_FinalAnswer,wf_038,req_acbd5cdd,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,2
req_d3bb2ad8_User_PlannerAgent,wf_039,req_d3bb2ad8,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_d3bb2ad8_PlannerAgent_AgentA,wf_039,req_d3bb2ad8,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_d3bb2ad8_AgentA_AgentB,wf_039,req_d3bb2ad8,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_d3bb2ad8_AgentB_AgentC,wf_039,req_d3bb2ad8,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_d3bb2ad8_AgentC_AgentD,wf_039,req_d3bb2ad8,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_d3bb2ad8_AgentD_AgentE,wf_039,req_d3bb2ad8,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_d3bb2ad8_AgentE_FinalAnswer,wf_039,req_d3bb2ad8,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_06771ac0_User_PlannerAgent,wf_040,req_06771ac0,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_06771ac0_PlannerAgent_AgentA,wf_040,req_06771ac0,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_06771ac0_AgentA_AgentB,wf_040,req_06771ac0,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_06771ac0_AgentB_AgentC,wf_040,req_06771ac0,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_06771ac0_AgentC_FinalAnswer,wf_040,req_06771ac0,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_4a7c5c78_User_PlannerAgent,wf_041,req_4a7c5c78,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_4a7c5c78_PlannerAgent_RetrievalAgent,wf_041,req_4a7c5c78,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4a7c5c78_PlannerAgent_ComplianceAgent,wf_041,req_4a7c5c78,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4a7c5c78_RetrievalAgent_SummarizerAgent,wf_041,req_4a7c5c78,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4a7c5c78_ComplianceAgent_SummarizerAgent,wf_041,req_4a7c5c78,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4a7c5c78_SummarizerAgent_FinalAnswer,wf_041,req_4a7c5c78,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_2becdb49_User_PlannerAgent,wf_042,req_2becdb49,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_2becdb49_PlannerAgent_RetrievalAgent,wf_042,req_2becdb49,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2becdb49_RetrievalAgent_AnalysisAgent,wf_042,req_2becdb49,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2becdb49_AnalysisAgent_FinalAnswer,wf_042,req_2becdb49,AnalysisAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_87a6ffea_User_PlannerAgent,wf_043,req_87a6ffea,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_87a6ffea_PlannerAgent_SearchTool,wf_043,req_87a6ffea,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,high,1
req_87a6ffea_SearchTool_AnalysisAgent,wf_043,req_87a6ffea,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,high,1
req_87a6ffea_AnalysisAgent_DatabaseTool,wf_043,req_87a6ffea,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,high,1
req_87a6ffea_DatabaseTool_SummarizerAgent,wf_043,req_87a6ffea,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_87a6ffea_SummarizerAgent_FinalAnswer,wf_043,req_87a6ffea,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_f49ed832_User_PlannerAgent,wf_044,req_f49ed832,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_f49ed832_PlannerAgent_RetrievalAgent,wf_044,req_f49ed832,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_f49ed832_PlannerAgent_ComplianceAgent,wf_044,req_f49ed832,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_f49ed832_RetrievalAgent_SummarizerAgent,wf_044,req_f49ed832,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_f49ed832_ComplianceAgent_SummarizerAgent,wf_044,req_f49ed832,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_f49ed832_SummarizerAgent_FinalAnswer,wf_044,req_f49ed832,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_ac861803_User_PlannerAgent,wf_045,req_ac861803,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_ac861803_PlannerAgent_FinanceAgent,wf_045,req_ac861803,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_ac861803_FinanceAgent_PaymentTool,wf_045,req_ac861803,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,2
req_ac861803_PaymentTool_SummarizerAgent,wf_045,req_ac861803,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,2
req_ac861803_SummarizerAgent_FinalAnswer,wf_045,req_ac861803,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_0bd840b9_User_PlannerAgent,wf_046,req_0bd840b9,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_0bd840b9_PlannerAgent_AgentA,wf_046,req_0bd840b9,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0bd840b9_AgentA_AgentB,wf_046,req_0bd840b9,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_0bd840b9_AgentB_AgentC,wf_046,req_0bd840b9,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_3282c070_User_PlannerAgent,wf_047,req_3282c070,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_3282c070_PlannerAgent_RetrievalAgent,wf_047,req_3282c070,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_3282c070_RetrievalAgent_ComplianceAgent,wf_047,req_3282c070,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_3ea502cc_User_PlannerAgent,wf_048,req_3ea502cc,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_3ea502cc_PlannerAgent_MarketDataTool,wf_048,req_3ea502cc,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,medium,2
req_3ea502cc_PlannerAgent_RiskModelTool,wf_048,req_3ea502cc,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,medium,2
req_3ea502cc_MarketDataTool_AggregatorAgent,wf_048,req_3ea502cc,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,medium,2
req_3ea502cc_RiskModelTool_AggregatorAgent,wf_048,req_3ea502cc,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,medium,2
req_3ea502cc_AggregatorAgent_ComplianceAgent,wf_048,req_3ea502cc,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_3ea502cc_ComplianceAgent_FinalAnswer,wf_048,req_3ea502cc,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,2
req_6322874e_User_PlannerAgent,wf_049,req_6322874e,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_6322874e_PlannerAgent_CodeGenTool,wf_049,req_6322874e,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,1
req_6322874e_CodeGenTool_ReviewerAgent,wf_049,req_6322874e,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,1
req_05cbaa81_User_PlannerAgent,wf_050,req_05cbaa81,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_05cbaa81_PlannerAgent_TriageAgent,wf_050,req_05cbaa81,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_05cbaa81_TriageAgent_ComplianceAgent,wf_050,req_05cbaa81,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_05cbaa81_ComplianceAgent_FinalAnswer,wf_050,req_05cbaa81,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_594aeedd_User_PlannerAgent,wf_051,req_594aeedd,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_594aeedd_PlannerAgent_AgentA,wf_051,req_594aeedd,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_594aeedd_AgentA_AgentB,wf_051,req_594aeedd,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_594aeedd_AgentB_AgentC,wf_051,req_594aeedd,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_594aeedd_AgentC_AgentD,wf_051,req_594aeedd,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_594aeedd_AgentD_AgentE,wf_051,req_594aeedd,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_594aeedd_AgentE_FinalAnswer,wf_051,req_594aeedd,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_7c2600a3_User_PlannerAgent,wf_052,req_7c2600a3,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_7c2600a3_PlannerAgent_AgentA,wf_052,req_7c2600a3,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7c2600a3_AgentA_AgentB,wf_052,req_7c2600a3,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7c2600a3_AgentB_AgentC,wf_052,req_7c2600a3,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7c2600a3_AgentC_AgentD,wf_052,req_7c2600a3,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7c2600a3_AgentD_AgentE,wf_052,req_7c2600a3,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_7c2600a3_AgentE_FinalAnswer,wf_052,req_7c2600a3,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_d50b43f7_User_PlannerAgent,wf_053,req_d50b43f7,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_d50b43f7_PlannerAgent_AgentA,wf_053,req_d50b43f7,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d50b43f7_AgentA_AgentB,wf_053,req_d50b43f7,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d50b43f7_AgentB_AgentC,wf_053,req_d50b43f7,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d50b43f7_AgentC_AgentD,wf_053,req_d50b43f7,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d50b43f7_AgentD_AgentE,wf_053,req_d50b43f7,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_d50b43f7_AgentE_FinalAnswer,wf_053,req_d50b43f7,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_4d011736_User_PlannerAgent,wf_054,req_4d011736,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_4d011736_PlannerAgent_AgentA,wf_054,req_4d011736,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4d011736_AgentA_AgentB,wf_054,req_4d011736,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4d011736_AgentB_AgentC,wf_054,req_4d011736,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_4d011736_AgentC_FinalAnswer,wf_054,req_4d011736,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_60b10e85_User_PlannerAgent,wf_055,req_60b10e85,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_60b10e85_PlannerAgent_RetrievalAgent,wf_055,req_60b10e85,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_60b10e85_PlannerAgent_ComplianceAgent,wf_055,req_60b10e85,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_60b10e85_RetrievalAgent_SummarizerAgent,wf_055,req_60b10e85,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_60b10e85_ComplianceAgent_SummarizerAgent,wf_055,req_60b10e85,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_e67fa41d_User_PlannerAgent,wf_056,req_e67fa41d,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_e67fa41d_PlannerAgent_RetrievalAgent,wf_056,req_e67fa41d,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_e67fa41d_RetrievalAgent_AnalysisAgent,wf_056,req_e67fa41d,RetrievalAgent,AnalysisAgent,AGENT_TO_AGENT_INTERNAL,False,True,medium,1
req_e67fa41d_AnalysisAgent_FinalAnswer,wf_056,req_e67fa41d,AnalysisAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_676068c1_User_PlannerAgent,wf_057,req_676068c1,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_676068c1_PlannerAgent_SearchTool,wf_057,req_676068c1,PlannerAgent,SearchTool,AGENT_TO_TOOL,True,False,high,1
req_676068c1_SearchTool_AnalysisAgent,wf_057,req_676068c1,SearchTool,AnalysisAgent,TOOL_TO_AGENT,True,False,high,1
req_676068c1_AnalysisAgent_DatabaseTool,wf_057,req_676068c1,AnalysisAgent,DatabaseTool,AGENT_TO_TOOL,True,False,high,1
req_676068c1_DatabaseTool_SummarizerAgent,wf_057,req_676068c1,DatabaseTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,1
req_676068c1_SummarizerAgent_FinalAnswer,wf_057,req_676068c1,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,1
req_2151ca21_User_PlannerAgent,wf_058,req_2151ca21,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_2151ca21_PlannerAgent_RetrievalAgent,wf_058,req_2151ca21,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2151ca21_PlannerAgent_ComplianceAgent,wf_058,req_2151ca21,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2151ca21_RetrievalAgent_SummarizerAgent,wf_058,req_2151ca21,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2151ca21_ComplianceAgent_SummarizerAgent,wf_058,req_2151ca21,ComplianceAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_2151ca21_SummarizerAgent_FinalAnswer,wf_058,req_2151ca21,SummarizerAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_c1506fd8_User_PlannerAgent,wf_059,req_c1506fd8,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_c1506fd8_PlannerAgent_FinanceAgent,wf_059,req_c1506fd8,PlannerAgent,FinanceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_c1506fd8_FinanceAgent_PaymentTool,wf_059,req_c1506fd8,FinanceAgent,PaymentTool,AGENT_TO_TOOL,True,False,high,2
req_c1506fd8_PaymentTool_SummarizerAgent,wf_059,req_c1506fd8,PaymentTool,SummarizerAgent,TOOL_TO_AGENT,True,False,high,2
req_a6ba6f5f_User_PlannerAgent,wf_060,req_a6ba6f5f,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_a6ba6f5f_PlannerAgent_AgentA,wf_060,req_a6ba6f5f,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a6ba6f5f_AgentA_AgentB,wf_060,req_a6ba6f5f,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a6ba6f5f_AgentB_AgentC,wf_060,req_a6ba6f5f,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_a6ba6f5f_AgentC_FinalAnswer,wf_060,req_a6ba6f5f,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_aad5d292_User_PlannerAgent,wf_061,req_aad5d292,User,PlannerAgent,USER_TO_AGENT,True,False,low,2
req_aad5d292_PlannerAgent_RetrievalAgent,wf_061,req_aad5d292,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_aad5d292_RetrievalAgent_ComplianceAgent,wf_061,req_aad5d292,RetrievalAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,low,2
req_aad5d292_ComplianceAgent_FinalAnswer,wf_061,req_aad5d292,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,2
req_8dcdc6be_User_PlannerAgent,wf_062,req_8dcdc6be,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_8dcdc6be_PlannerAgent_MarketDataTool,wf_062,req_8dcdc6be,PlannerAgent,MarketDataTool,AGENT_TO_TOOL,True,False,medium,1
req_8dcdc6be_PlannerAgent_RiskModelTool,wf_062,req_8dcdc6be,PlannerAgent,RiskModelTool,AGENT_TO_TOOL,True,False,medium,1
req_8dcdc6be_MarketDataTool_AggregatorAgent,wf_062,req_8dcdc6be,MarketDataTool,AggregatorAgent,TOOL_TO_AGENT,True,False,medium,1
req_8dcdc6be_RiskModelTool_AggregatorAgent,wf_062,req_8dcdc6be,RiskModelTool,AggregatorAgent,TOOL_TO_AGENT,True,False,medium,1
req_8dcdc6be_AggregatorAgent_ComplianceAgent,wf_062,req_8dcdc6be,AggregatorAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_8dcdc6be_ComplianceAgent_FinalAnswer,wf_062,req_8dcdc6be,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_06b21266_User_PlannerAgent,wf_063,req_06b21266,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_06b21266_PlannerAgent_CodeGenTool,wf_063,req_06b21266,PlannerAgent,CodeGenTool,AGENT_TO_TOOL,True,False,low,1
req_06b21266_CodeGenTool_ReviewerAgent,wf_063,req_06b21266,CodeGenTool,ReviewerAgent,TOOL_TO_AGENT,True,False,low,1
req_25aea43b_User_PlannerAgent,wf_064,req_25aea43b,User,PlannerAgent,USER_TO_AGENT,True,False,high,2
req_25aea43b_PlannerAgent_TriageAgent,wf_064,req_25aea43b,PlannerAgent,TriageAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,2
req_25aea43b_TriageAgent_ComplianceAgent,wf_064,req_25aea43b,TriageAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,True,high,2
req_25aea43b_ComplianceAgent_FinalAnswer,wf_064,req_25aea43b,ComplianceAgent,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,high,2
req_cb531f31_User_PlannerAgent,wf_065,req_cb531f31,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_cb531f31_PlannerAgent_AgentA,wf_065,req_cb531f31,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_cb531f31_AgentA_AgentB,wf_065,req_cb531f31,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_cb531f31_AgentB_AgentC,wf_065,req_cb531f31,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_cb531f31_AgentC_AgentD,wf_065,req_cb531f31,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_cb531f31_AgentD_AgentE,wf_065,req_cb531f31,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_cb531f31_AgentE_FinalAnswer,wf_065,req_cb531f31,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_11bb1c37_User_PlannerAgent,wf_066,req_11bb1c37,User,PlannerAgent,USER_TO_AGENT,True,False,medium,1
req_11bb1c37_PlannerAgent_AgentA,wf_066,req_11bb1c37,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_11bb1c37_AgentA_AgentB,wf_066,req_11bb1c37,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_11bb1c37_AgentB_AgentC,wf_066,req_11bb1c37,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_11bb1c37_AgentC_AgentD,wf_066,req_11bb1c37,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_11bb1c37_AgentD_AgentE,wf_066,req_11bb1c37,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,medium,1
req_11bb1c37_AgentE_FinalAnswer,wf_066,req_11bb1c37,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,1
req_f7bdd384_User_PlannerAgent,wf_067,req_f7bdd384,User,PlannerAgent,USER_TO_AGENT,True,False,low,1
req_f7bdd384_PlannerAgent_AgentA,wf_067,req_f7bdd384,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_f7bdd384_AgentA_AgentB,wf_067,req_f7bdd384,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_f7bdd384_AgentB_AgentC,wf_067,req_f7bdd384,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_f7bdd384_AgentC_AgentD,wf_067,req_f7bdd384,AgentC,AgentD,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_f7bdd384_AgentD_AgentE,wf_067,req_f7bdd384,AgentD,AgentE,AGENT_TO_AGENT_INTERNAL,False,False,low,1
req_f7bdd384_AgentE_FinalAnswer,wf_067,req_f7bdd384,AgentE,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,low,1
req_40bac85c_User_PlannerAgent,wf_068,req_40bac85c,User,PlannerAgent,USER_TO_AGENT,True,False,medium,2
req_40bac85c_PlannerAgent_AgentA,wf_068,req_40bac85c,PlannerAgent,AgentA,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_40bac85c_AgentA_AgentB,wf_068,req_40bac85c,AgentA,AgentB,AGENT_TO_AGENT_INTERNAL,False,True,medium,2
req_40bac85c_AgentB_AgentC,wf_068,req_40bac85c,AgentB,AgentC,AGENT_TO_AGENT_INTERNAL,False,False,medium,2
req_40bac85c_AgentC_FinalAnswer,wf_068,req_40bac85c,AgentC,FinalAnswer,AGENT_TO_FINAL_RESPONSE,True,False,medium,2
req_a48921b3_User_PlannerAgent,wf_069,req_a48921b3,User,PlannerAgent,USER_TO_AGENT,True,False,high,1
req_a48921b3_PlannerAgent_RetrievalAgent,wf_069,req_a48921b3,PlannerAgent,RetrievalAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_a48921b3_PlannerAgent_ComplianceAgent,wf_069,req_a48921b3,PlannerAgent,ComplianceAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
req_a48921b3_RetrievalAgent_SummarizerAgent,wf_069,req_a48921b3,RetrievalAgent,SummarizerAgent,AGENT_TO_AGENT_INTERNAL,False,False,high,1
