workflow_id,request_id,step_id,node_id,source_node,target_node,node_type,step_type,agent_name,guardrail_type,policy_id,text_hash,input_text_hash,output_text_hash,text_changed,trust_boundary,risk_level,edge_risk_level,guardrail_result,severity,confidence,latency_ms,estimated_cost_usd,timestamp,workflow_template,behavior_pattern
wf_011,req_717fefc2,1,req_717fefc2_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.896,126.54,0.000238,2025-01-01T10:17:00,long_chain,normal_duplicate
wf_011,req_717fefc2,2,req_717fefc2_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,WARN,low,0.631,115.62,0.000232,2025-01-01T10:17:00.379620,long_chain,normal_duplicate
wf_011,req_717fefc2,3,req_717fefc2_AgentB,AgentA,AgentB,agent,agent,AgentB,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.727,113.27,0.000216,2025-01-01T10:17:00.726480,long_chain,normal_duplicate
wf_011,req_717fefc2,4,req_717fefc2_AgentC,AgentB,AgentC,agent,agent,AgentC,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.743,104.22,0.000247,2025-01-01T10:17:01.066290,long_chain,normal_duplicate
wf_011,req_717fefc2,5,req_717fefc2_AgentD,AgentC,AgentD,agent,agent,AgentD,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.923,123.86,0.000242,2025-01-01T10:17:01.378950,long_chain,normal_duplicate
wf_011,req_717fefc2,6,req_717fefc2_AgentE,AgentD,AgentE,agent,agent,AgentE,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.908,120.43,0.00022,2025-01-01T10:17:01.750530,long_chain,normal_duplicate
wf_011,req_717fefc2,7,req_717fefc2_FinalAnswer,AgentE,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.899,144.85,0.000241,2025-01-01T10:17:02.111820,long_chain,normal_duplicate
wf_011,req_717fefc2,8,req_717fefc2_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.926,121.88,5.3e-05,2025-01-01T10:17:02.546370,long_chain,normal_duplicate
wf_011,req_717fefc2,9,req_717fefc2_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.835,139.49,5.4e-05,2025-01-01T10:17:02.912010,long_chain,normal_duplicate
wf_011,req_717fefc2,10,req_717fefc2_AgentB,AgentA,AgentB,agent,agent,AgentB,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.739,134.66,5e-05,2025-01-01T10:17:03.330480,long_chain,normal_duplicate
wf_011,req_717fefc2,11,req_717fefc2_AgentC,AgentB,AgentC,agent,agent,AgentC,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.792,149.77,4.9e-05,2025-01-01T10:17:03.734460,long_chain,normal_duplicate
wf_011,req_717fefc2,12,req_717fefc2_AgentD,AgentC,AgentD,agent,agent,AgentD,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.959,132.69,5.4e-05,2025-01-01T10:17:04.183770,long_chain,normal_duplicate
wf_011,req_717fefc2,13,req_717fefc2_AgentE,AgentD,AgentE,agent,agent,AgentE,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.746,155.3,5e-05,2025-01-01T10:17:04.581840,long_chain,normal_duplicate
wf_011,req_717fefc2,14,req_717fefc2_FinalAnswer,AgentE,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v2,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.944,124.92,5.3e-05,2025-01-01T10:17:05.047740,long_chain,normal_duplicate
wf_012,req_49e25668,1,req_49e25668_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,low,low,PASS,low,0.793,127.93,0.000209,2025-01-01T10:24:00,repeated_handoff,policy_drift
wf_012,req_49e25668,2,req_49e25668_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,TOXICITY_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.901,135.91,0.000205,2025-01-01T10:24:00.383790,repeated_handoff,policy_drift
wf_012,req_49e25668,3,req_49e25668_AgentB,AgentA,AgentB,agent,agent,AgentB,TOXICITY_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.835,104.99,0.00024,2025-01-01T10:24:00.791520,repeated_handoff,policy_drift
wf_012,req_49e25668,4,req_49e25668_AgentC,AgentB,AgentC,agent,agent,AgentC,TOXICITY_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.923,147.41,0.000203,2025-01-01T10:24:01.106490,repeated_handoff,policy_drift
wf_012,req_49e25668,5,req_49e25668_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.867,124.9,0.000245,2025-01-01T10:24:01.548720,repeated_handoff,policy_drift
wf_012,req_49e25668,6,req_49e25668_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,low,low,PASS,low,0.813,217.2,0.00024,2025-01-01T10:24:01.923420,repeated_handoff,policy_drift
wf_012,req_49e25668,7,req_49e25668_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.913,210.59,0.000243,2025-01-01T10:24:02.575020,repeated_handoff,policy_drift
wf_012,req_49e25668,8,req_49e25668_AgentB,AgentA,AgentB,agent,agent,AgentB,PROMPT_ATTACK_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.826,155.09,0.000218,2025-01-01T10:24:03.206790,repeated_handoff,policy_drift
wf_012,req_49e25668,9,req_49e25668_AgentC,AgentB,AgentC,agent,agent,AgentC,PROMPT_ATTACK_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.817,164.88,0.000224,2025-01-01T10:24:03.672060,repeated_handoff,policy_drift
wf_012,req_49e25668,10,req_49e25668_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v3,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.88,154.94,0.00022,2025-01-01T10:24:04.166700,repeated_handoff,policy_drift
wf_013,req_ebd1136e,1,req_ebd1136e_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,USER_TO_AGENT,low,low,PASS,low,0.775,127.52,5e-05,2025-01-01T10:31:00,multi_branch,text_mutation
wf_013,req_ebd1136e,2,req_ebd1136e_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,SENSITIVE_INFO_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.955,124.97,5.5e-05,2025-01-01T10:31:00.382560,multi_branch,text_mutation
wf_013,req_ebd1136e,3,req_ebd1136e_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v3,d411348d672f,d411348d672f,d411348d672f,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.942,134.96,5.2e-05,2025-01-01T10:31:00.757470,multi_branch,text_mutation
wf_013,req_ebd1136e,4,req_ebd1136e_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,d411348d672f,1457148eef7a,True,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,high,0.765,114.07,5.5e-05,2025-01-01T10:31:01.162350,multi_branch,text_mutation
wf_013,req_ebd1136e,5,req_ebd1136e_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,1457148eef7a,1457148eef7a,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,low,0.709,154.14,5.1e-05,2025-01-01T10:31:01.504560,multi_branch,text_mutation
wf_013,req_ebd1136e,6,req_ebd1136e_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,1457148eef7a,1457148eef7a,False,AGENT_TO_FINAL_RESPONSE,low,low,BLOCK,low,0.837,159.78,5e-05,2025-01-01T10:31:01.966980,multi_branch,text_mutation
wf_014,req_94f51587,1,req_94f51587_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,WARN,low,0.603,134.37,5.1e-05,2025-01-01T10:38:00,linear,normal_duplicate
wf_014,req_94f51587,2,req_94f51587_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,PII_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.809,102.23,5.1e-05,2025-01-01T10:38:00.403110,linear,normal_duplicate
wf_014,req_94f51587,3,req_94f51587_AnalysisAgent,RetrievalAgent,AnalysisAgent,agent,agent,AnalysisAgent,PII_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.77,124.18,4.8e-05,2025-01-01T10:38:00.709800,linear,normal_duplicate
wf_014,req_94f51587,4,req_94f51587_FinalAnswer,AnalysisAgent,FinalAnswer,final,final,FinalAnswer,PII_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.934,128.53,5.1e-05,2025-01-01T10:38:01.082340,linear,normal_duplicate
wf_014,req_94f51587,5,req_94f51587_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.854,200.63,0.000206,2025-01-01T10:38:01.467930,linear,normal_duplicate
wf_014,req_94f51587,6,req_94f51587_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,PROMPT_ATTACK_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.704,183.24,0.000225,2025-01-01T10:38:02.069820,linear,normal_duplicate
wf_014,req_94f51587,7,req_94f51587_AnalysisAgent,RetrievalAgent,AnalysisAgent,agent,agent,AnalysisAgent,PROMPT_ATTACK_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.805,217.19,0.000223,2025-01-01T10:38:02.619540,linear,normal_duplicate
wf_014,req_94f51587,8,req_94f51587_FinalAnswer,AnalysisAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v3,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.751,190.57,0.000232,2025-01-01T10:38:03.271110,linear,normal_duplicate
wf_015,req_5303cbd3,1,req_5303cbd3_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v2,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,USER_TO_AGENT,high,high,PASS,low,0.947,414.98,0.000372,2025-01-01T10:45:00,tool_heavy,text_mutation
wf_015,req_5303cbd3,2,req_5303cbd3_SearchTool,PlannerAgent,SearchTool,tool,tool,SearchTool,GROUNDING_CHECK,policy_v2,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_TOOL,high,high,WARN,low,0.663,378.36,0.000419,2025-01-01T10:45:01.244940,tool_heavy,text_mutation
wf_015,req_5303cbd3,3,req_5303cbd3_AnalysisAgent,SearchTool,AnalysisAgent,agent,agent,AnalysisAgent,GROUNDING_CHECK,policy_v2,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,TOOL_TO_AGENT,high,high,WARN,low,0.843,366.8,0.000393,2025-01-01T10:45:02.380020,tool_heavy,text_mutation
wf_015,req_5303cbd3,4,req_5303cbd3_DatabaseTool,AnalysisAgent,DatabaseTool,tool,tool,DatabaseTool,GROUNDING_CHECK,policy_v2,ab7232a7009e,093b80bfb1de,ab7232a7009e,True,AGENT_TO_TOOL,high,high,PASS,low,0.955,337.14,0.000365,2025-01-01T10:45:03.480420,tool_heavy,text_mutation
wf_015,req_5303cbd3,5,req_5303cbd3_SummarizerAgent,DatabaseTool,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v2,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,TOOL_TO_AGENT,high,high,BLOCK,medium,0.77,355.41,0.000409,2025-01-01T10:45:04.491840,tool_heavy,text_mutation
wf_015,req_5303cbd3,6,req_5303cbd3_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.838,361.27,0.000366,2025-01-01T10:45:05.558070,tool_heavy,text_mutation
wf_016,req_48d8ba91,1,req_48d8ba91_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,USER_TO_AGENT,low,low,PASS,low,0.854,265.25,0.000315,2025-01-01T10:52:00,multi_branch,normal_duplicate
wf_016,req_48d8ba91,2,req_48d8ba91_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.904,249.18,0.000285,2025-01-01T10:52:00.795750,multi_branch,normal_duplicate
wf_016,req_48d8ba91,3,req_48d8ba91_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.756,233.43,0.000302,2025-01-01T10:52:01.543290,multi_branch,normal_duplicate
wf_016,req_48d8ba91,4,req_48d8ba91_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.754,243.5,0.000299,2025-01-01T10:52:02.243580,multi_branch,normal_duplicate
wf_016,req_48d8ba91,5,req_48d8ba91_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.983,275.56,0.000287,2025-01-01T10:52:02.974080,multi_branch,normal_duplicate
wf_016,req_48d8ba91,6,req_48d8ba91_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,GROUNDING_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.756,244.66,0.000281,2025-01-01T10:52:03.800760,multi_branch,normal_duplicate
wf_016,req_48d8ba91,7,req_48d8ba91_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,USER_TO_AGENT,low,low,PASS,low,0.855,115.17,0.000246,2025-01-01T10:52:04.534740,multi_branch,normal_duplicate
wf_016,req_48d8ba91,8,req_48d8ba91_RetrievalAgent,PlannerAgent,RetrievalAgent,agent,agent,RetrievalAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.902,108.06,0.000242,2025-01-01T10:52:04.880250,multi_branch,normal_duplicate
wf_016,req_48d8ba91,9,req_48d8ba91_ComplianceAgent,PlannerAgent,ComplianceAgent,agent,agent,ComplianceAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.953,129.56,0.000224,2025-01-01T10:52:05.204430,multi_branch,normal_duplicate
wf_016,req_48d8ba91,10,req_48d8ba91_SummarizerAgent,RetrievalAgent,SummarizerAgent,agent,agent,SummarizerAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.753,104.47,0.000245,2025-01-01T10:52:05.593110,multi_branch,normal_duplicate
wf_016,req_48d8ba91,11,req_48d8ba91_SummarizerAgent,ComplianceAgent,SummarizerAgent,agent,agent,SummarizerAgent,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.938,121.23,0.000206,2025-01-01T10:52:05.906520,multi_branch,normal_duplicate
wf_016,req_48d8ba91,12,req_48d8ba91_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v1,ab7232a7009e,ab7232a7009e,ab7232a7009e,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.716,109.16,0.000228,2025-01-01T10:52:06.270210,multi_branch,normal_duplicate
wf_017,req_fd81e9c4,1,req_fd81e9c4_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,SENSITIVE_INFO_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,high,high,WARN,medium,0.558,180.25,7.2e-05,2025-01-01T10:59:00,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,2,req_fd81e9c4_FinanceAgent,PlannerAgent,FinanceAgent,agent,agent,FinanceAgent,SENSITIVE_INFO_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,high,high,WARN,high,0.865,216.57,6.2e-05,2025-01-01T10:59:00.540750,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,3,req_fd81e9c4_PaymentTool,FinanceAgent,PaymentTool,tool,tool,PaymentTool,SENSITIVE_INFO_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_TOOL,high,high,WARN,low,0.493,166.01,6.8e-05,2025-01-01T10:59:01.190460,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,4,req_fd81e9c4_SummarizerAgent,PaymentTool,SummarizerAgent,agent,agent,SummarizerAgent,SENSITIVE_INFO_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,TOOL_TO_AGENT,high,high,PASS,low,0.818,182.16,6.1e-05,2025-01-01T10:59:01.688490,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,5,req_fd81e9c4_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_FINAL_RESPONSE,high,high,PASS,low,0.782,209.52,6.2e-05,2025-01-01T10:59:02.234970,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,6,req_fd81e9c4_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,high,high,PASS,low,0.777,283.46,0.000309,2025-01-01T10:59:02.863530,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,7,req_fd81e9c4_FinanceAgent,PlannerAgent,FinanceAgent,agent,agent,FinanceAgent,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_AGENT_INTERNAL,high,high,WARN,low,0.549,259.48,0.000313,2025-01-01T10:59:03.713910,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,8,req_fd81e9c4_PaymentTool,FinanceAgent,PaymentTool,tool,tool,PaymentTool,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_TOOL,high,high,WARN,medium,0.721,236.45,0.000319,2025-01-01T10:59:04.492350,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,9,req_fd81e9c4_SummarizerAgent,PaymentTool,SummarizerAgent,agent,agent,SummarizerAgent,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,TOOL_TO_AGENT,high,high,WARN,low,0.784,273.49,0.000316,2025-01-01T10:59:05.201700,high_risk_finance,normal_duplicate
wf_017,req_fd81e9c4,10,req_fd81e9c4_FinalAnswer,SummarizerAgent,FinalAnswer,final,final,FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,AGENT_TO_FINAL_RESPONSE,high,high,BLOCK,high,0.827,293.0,0.000318,2025-01-01T10:59:06.022170,high_risk_finance,normal_duplicate
wf_018,req_9f1ab89f,1,req_9f1ab89f_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PII_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.921,101.21,5e-05,2025-01-01T11:06:00,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,2,req_9f1ab89f_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,PII_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.781,137.37,4.9e-05,2025-01-01T11:06:00.303630,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,3,req_9f1ab89f_AgentB,AgentA,AgentB,agent,agent,AgentB,PII_CHECK,policy_v1,093b80bfb1de,3c072b9c5c28,093b80bfb1de,True,AGENT_TO_AGENT_INTERNAL,low,low,WARN,medium,0.522,108.17,5.2e-05,2025-01-01T11:06:00.715740,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,4,req_9f1ab89f_AgentC,AgentB,AgentC,agent,agent,AgentC,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_AGENT_INTERNAL,low,low,PASS,low,0.796,106.18,5.4e-05,2025-01-01T11:06:01.040250,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,5,req_9f1ab89f_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,PII_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.86,113.51,4.8e-05,2025-01-01T11:06:01.358790,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,6,req_9f1ab89f_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,TOXICITY_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,USER_TO_AGENT,low,low,PASS,low,0.981,121.4,0.000226,2025-01-01T11:06:01.699320,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,7,req_9f1ab89f_AgentA,PlannerAgent,AgentA,agent,agent,AgentA,TOXICITY_CHECK,policy_v1,3c072b9c5c28,3c072b9c5c28,3c072b9c5c28,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,high,0.82,111.0,0.000219,2025-01-01T11:06:02.063520,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,8,req_9f1ab89f_AgentB,AgentA,AgentB,agent,agent,AgentB,TOXICITY_CHECK,policy_v1,093b80bfb1de,3c072b9c5c28,093b80bfb1de,True,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,low,0.92,128.36,0.000244,2025-01-01T11:06:02.396520,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,9,req_9f1ab89f_AgentC,AgentB,AgentC,agent,agent,AgentC,TOXICITY_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_AGENT_INTERNAL,low,low,BLOCK,low,0.902,148.71,0.00023,2025-01-01T11:06:02.781600,repeated_handoff,text_mutation
wf_018,req_9f1ab89f,10,req_9f1ab89f_FinalAnswer,AgentC,FinalAnswer,final,final,FinalAnswer,TOXICITY_CHECK,policy_v1,093b80bfb1de,093b80bfb1de,093b80bfb1de,False,AGENT_TO_FINAL_RESPONSE,low,low,PASS,low,0.746,128.51,0.000207,2025-01-01T11:06:03.227730,repeated_handoff,text_mutation
wf_019,req_ee6cf94f,1,req_ee6cf94f_PlannerAgent,User,PlannerAgent,agent,agent,PlannerAgent,PROMPT_ATTACK_CHECK,policy_v2,d07b08655a8f,d07b08655a8f,d07b08655a8f,False,USER_TO_AGENT,high,high,BLOCK,high,0.848,233.13,0.000324,2025-01-01T11:13:00,rag_customer_support,malformed
